id,household,age,gender
6664523,37996476,48,0
6664538,37996407,49,0
6712663,10757120,52,1
6712879,38037669,73,1
6713099,38037790,48,1
6713687,36408919,5,0
6719328,34949303,18,0
6733562,38053711,55,0
5090073,36663355,7,0
5090145,36663439,25,1
5090561,36663901,47,1
6752038,38067915,29,0
6752046,38067802,30,0
6755146,38070958,27,0
6755211,38071041,82,1
6755227,38071070,82,1
1935486,13180731,18,0
1935606,13182967,47,0
6763361,38077072,49,0
6763403,38077183,54,1
6763513,38077126,56,1
6769644,37480798,53,1
2162424,16205641,73,1
6791503,38101225,29,0
6791507,38101212,30,0
6791515,38101318,27,0
6791711,38101578,70,0
6795420,38104803,56,1
6795735,38105025,58,0
2240450,17233897,19,1
6807759,38115168,51,1
4008321,35672946,82,1
4008345,35672976,83,1
4008357,35672954,83,1
4602619,36223407,64,1
4602736,36223270,62,1
4602919,12607747,75,1
5958714,37426558,48,0
6851382,38150892,76,0
6855180,38153485,95,1
6860648,38157319,76,0
6860776,1801759,22,1
6860796,1801896,19,1
6860814,1801854,20,1
6863593,38159738,28,0
6915397,38201273,89,1
6916826,38202532,14,1
6917126,38202859,42,0
6919750,38205028,77,0
6932354,38215470,59,0
6937294,7365805,52,0
6937392,38219911,62,0
6937412,38219892,66,0
6943540,38224133,20,1
6946110,38225974,40,1
6946212,35179490,51,1
6947335,38227104,65,0
6955047,38232886,29,0
6955281,38233301,60,0
6966989,36894795,23,1
6971505,38245999,58,0
6971531,38246023,58,0
6971697,38246127,35,1
6978841,32813892,40,0
7000563,11031909,31,1
7004385,38272604,60,0
7004391,38272568,60,0
7004415,38272599,60,0
7004524,4321296,33,1
7005414,3407338,38,0
1631617,9788372,13,1
1631703,9789206,26,1
1631787,9789145,28,1
7035850,38297852,56,1
7036021,412516,38,0
7053419,38312455,40,1
7078521,38333686,65,0
7078855,9415618,16,0
7078919,9415548,12,0
7080609,38334671,49,1
7080719,38334779,47,1
7085440,29734836,49,1
5089595,35977464,69,0
5090771,36663995,87,1
7097559,38347302,33,1
6368754,37765833,18,1
6369334,37766368,54,0
6369414,37766643,42,1
7103174,36626673,46,0
7103204,36626634,44,0
7113666,38360775,52,0
6508732,37871712,7,0
6508837,37871861,7,0
7119167,35004234,48,1
7128106,38371638,59,1
7128150,38371941,26,1
7128190,38371907,28,1
7128236,38371851,30,1
7128460,9824299,45,0
7142911,34954042,37,0
4160915,35814294,47,1
4161079,35814657,87,1
4161205,35814604,87,1
7159603,38398681,8,1
7162912,38400737,37,1
7162918,38400686,33,1
7162992,38400849,18,1
7163090,38400801,18,1
7163262,12206536,3,1
2264792,17554346,42,0
7172434,38407777,70,1
7209884,38437688,39,1
7210008,38437801,45,0
4411980,36050317,53,1
4412240,36050674,49,1
4860601,4964408,27,0
4860651,4964464,25,0
4860715,35884529,49,0
7252444,38471928,59,1
7252528,38471978,58,1
4801790,36405791,11,1
344724,35395851,15,0
7299196,36957015,52,0
7299855,38508990,7,1
7299905,38508904,8,1
7313831,38518914,86,1
7313863,38518985,84,1
7330368,38532121,49,0
7330920,38532570,58,0
7331032,38532818,41,1
7331146,38532703,42,1
7331326,38532840,45,1
7331368,38532906,45,1
7331410,38532845,42,1
7335759,2831105,84,0
5306487,36857570,8,1
5306699,36858047,39,0
5306743,36858063,42,0
7397072,38585668,31,0
5708466,37206593,87,1
5708475,37206438,85,1
7406069,37344185,65,1
7444317,10585567,51,1
7444395,10585604,47,1
7444421,10585557,47,1
7444617,5575602,45,1
7447992,36846688,24,1
7448006,36846511,26,1
7448110,36846578,25,1
7448136,36846577,27,1
7448160,36846684,28,1
7448198,45053,56,1
7448254,45121,56,1
7464514,38635027,49,1
7478271,38646446,56,1
7478283,38646524,56,1
7481839,3846866,73,1
7482059,16032516,46,1
7487458,35483114,9,0
7488338,38654573,48,1
7492103,38657779,55,0
7492279,38658051,51,1
7510402,11853703,68,1
7511854,7235937,11,0
7511986,38673583,61,1
7512016,38673632,61,1
7522612,38682309,74,0
7522685,38682561,52,0
7547461,15401,38,0
7547849,35435624,36,0
7575679,38476,59,0
7575715,38471,61,0
7583577,36961431,23,1
7583580,36961563,21,1
7583582,36961457,21,1
7583585,36961433,21,1
7583600,36961537,21,1
7583605,36961453,19,1
7583619,36961443,21,1
7583647,36961576,23,1
7583702,36961496,23,1
7591450,50101,22,1
7592819,35907346,15,1
7619023,68671,27,0
62859,172332,65,1
7629391,76794,61,0
7629521,76807,59,0
7629529,76857,60,0
1091038,4730238,66,0
7631925,78525,43,0
7631950,78594,44,0
7631959,78478,46,0
7631977,78852,53,0
7631984,78856,56,0
7632063,78888,55,0
7662486,102170,56,1
4775290,36381018,72,1
4775378,36381057,72,1
7669425,20948829,8,0
7669749,107861,62,0
7678925,114620,25,1
7681299,116141,58,0
7681418,37407659,40,1
7686694,120514,41,0
7686842,37775427,51,1
7687074,120653,52,0
7687158,35930561,47,0
7687234,35930711,49,0
4154998,35188896,45,0
7697863,38406009,13,0
7698087,127857,55,1
7702148,36586629,70,0
7702380,131330,56,1
7710712,138053,33,1
7721722,145872,43,0
7722820,38563413,55,1
7722872,38563476,51,1
7744876,160489,56,0
7745032,160623,5,1
4678886,36291746,86,1
4679202,36291960,48,1
4679242,36292186,34,0
4679286,36292155,31,0
7751215,165287,23,0
7751398,34915420,40,0
7761260,174713,32,0
7774665,36471919,31,1
7774681,36471860,34,1
7774697,36471856,34,1
7774701,36471840,32,1
7774723,36471981,35,1
7774786,36471956,32,1
7774809,36471884,33,1
7774824,36471933,34,1
7794846,203494,70,1
7794868,203595,71,1
7806745,213104,79,1
7806789,29489057,64,0
7807117,37975951,48,0
7813256,217871,64,0
7444346,10585522,48,1
7444392,10585564,47,1
7444408,10585569,50,1
7444422,10585631,50,1
7862358,29489076,19,1
7862370,29489046,19,1
7867112,257599,74,1
7867215,35424995,28,1
7867221,35424953,27,1
7867228,35425034,28,1
7876067,264656,25,0
7618644,12659650,49,1
7618668,12659578,50,1
7618976,34986556,52,1
7619028,68649,26,0
7619060,68690,28,0
7885178,18504240,13,0
7900571,283747,74,1
7907484,36050674,17,1
7907510,36050715,20,1
7912846,294686,67,1
7913838,37796363,7,1
7948393,35550456,56,0
7948475,200703,10,1
7963107,332319,53,0
7969195,338676,54,0
7969206,338769,57,0
7969266,338673,57,0
7979728,347419,23,1
7979780,347411,22,1
7979892,37369921,33,1
7979988,37369951,29,1
7992974,356552,42,1
7993166,356643,75,1
7993229,356709,73,1
7993346,356821,35,0
7998228,8295631,33,1
7998396,8295580,36,1
8001111,363159,50,0
8028240,13587485,9,1
8028360,36472446,51,1
8028380,36472383,52,1
8083975,424604,75,1
8084071,424733,78,0
8084311,424962,56,1
8084926,16897711,30,1
8084933,16897877,29,1
8084949,16897723,29,1
8084963,16897729,31,1
8084992,18612266,9,0
8093265,431589,43,0
8093493,38602543,83,1
8105567,440829,79,1
8106681,441863,66,1
8116407,448670,28,0
8116597,449112,11,1
7710008,136998,70,0
8118035,37205991,20,1
8118287,37702853,61,0
8124392,38318897,14,0
8124584,38043466,32,0
8126165,455391,45,1
8129335,457805,48,0
8129863,458168,68,0
8174504,491172,75,0
8174676,491300,54,0
8174784,35962179,81,1
8187674,486336,29,1
8187678,486435,29,1
8209391,517247,50,1
8221922,527146,21,1
8230326,37234983,44,0
6790980,38213812,53,0
8252081,551766,44,1
8252120,551688,42,1
8252302,551853,93,0
8269819,563600,13,1
8269935,34978930,19,1
8269979,34979042,20,1
8270151,37102931,53,1
8270363,2801401,7,0
8282763,38122992,12,0
8282817,38123000,16,0
8284807,574075,69,0
8294578,581736,83,1
8294638,581632,84,1
8294642,581724,85,1
8297044,583264,55,0
8297188,6322869,56,0
8310805,593915,56,1
8311095,594175,10,0
8313339,38011005,72,1
8313734,37622823,51,0
6807716,38115264,51,1
8324699,603693,50,1
8324827,603958,57,0
8339175,37320261,32,1
8339181,37320389,36,1
8339195,37320384,35,1
8339243,37320291,32,1
8129634,36646914,28,0
5557430,37076851,86,0
8378945,644629,74,1
8379414,645030,83,0
4128940,35783613,20,1
8402093,37174948,8,1
8402145,37174984,7,1
8402265,37175091,7,1
8402275,37915990,9,1
8402287,37915935,8,1
8417430,673941,40,0
8418040,13433902,12,0
8437796,31268862,77,0
8447472,696735,65,0
8447902,35309569,77,1
8447937,697057,30,1
8451753,38584826,44,0
8451861,699672,40,0
8451905,699682,40,0
8460061,705944,8,0
8460179,37389137,74,0
5227703,36785414,69,0
8484767,35665521,22,1
8484769,35665538,22,1
8484855,727289,52,1
8519467,27848807,46,0
8522031,26671614,17,0
8527069,760442,47,0
8533718,36282158,62,1
8533866,36123034,22,1
8534025,766945,62,1
8553061,781482,58,0
8553946,781914,43,1
8553961,781984,45,1
8553988,782044,45,1
8555080,35162134,59,1
477092,36899687,78,1
477100,36899594,78,1
8577500,799982,4,1
8585794,17599148,48,0
8585802,17599130,45,0
8591507,5030846,48,0
8591609,811266,66,1
8591639,811210,67,1
8591660,811313,66,1
4259070,35547262,3,1
4259142,4707396,7,0
4259214,4707544,6,0
8601560,37405442,85,1
8601758,819402,73,1
8601794,819375,74,1
8624058,34007996,4,1
8624142,34007984,4,1
8657125,856985,83,1
8657135,857021,83,1
8658382,857864,45,1
8658571,857999,46,1
8658637,858211,19,0
8679696,874651,48,0
8689785,35150672,54,1
8723335,364050,80,0
8723571,410745,62,1
8740893,923098,52,1
8740946,923177,52,1
8741029,923290,69,1
8741317,923463,23,0
5943650,37413547,34,1
8679899,874868,70,0
8781319,38607332,30,0
8781419,11615753,60,1
8781456,11615762,59,1
8806349,972362,23,1
1979972,6792631,24,1
1980012,6792604,22,1
8831209,991603,56,0
8854684,1009190,70,0
8856098,1009943,59,1
8857180,34883856,56,1
4465927,36096829,80,0
4465981,36096819,79,0
8092946,36933334,73,1
8093002,36933406,73,1
8093006,36933383,72,1
8093094,431471,24,1
8093134,431435,22,1
8093366,431544,46,0
4848842,36450279,74,0
8028335,36472467,52,1
8028355,36472352,49,1
8028357,36472477,48,1
8028419,36472341,52,1
8904549,1048523,75,0
8905001,1048898,55,1
8906498,1050367,65,1
8906682,27742507,11,1
8906762,1050405,76,0
8913289,1054725,58,1
8913655,44179,19,0
5230490,36787200,53,0
5089632,35977480,68,0
8965943,1094034,42,0
8971940,36297039,22,1
8972030,36296946,19,1
8972054,36297034,20,1
8972060,36297023,18,1
8972080,36297031,18,1
8973076,35496120,43,1
8973222,22094886,42,0
8979393,35672946,81,0
8981718,1105541,67,1
8981762,1105599,74,0
8981774,1105687,72,0
8981794,1105696,72,0
8982062,1106032,24,0
8982126,1106025,23,0
8982202,1106031,24,0
8982206,1106051,23,0
4084410,35741728,50,1
9014479,562047,20,1
9017123,1132080,40,0
9017489,1132420,42,1
9017491,1132423,39,1
9021832,1135017,58,1
9033944,1142879,94,1
9068618,35036373,40,1
9070294,1170146,14,1
9078229,35193709,48,1
9079111,37133240,47,0
9087630,35894405,59,1
9087645,35894372,60,1
9087659,35894455,59,1
9087686,35894438,58,1
3384161,35061236,31,1
3384359,35061400,50,0
3384668,35061760,78,0
9098072,35403685,25,0
9098108,35403721,26,0
9098216,15888949,78,1
9098228,15888983,76,1
9113036,1203446,50,1
9113050,1203388,50,1
8083853,3474359,9,1
5600240,37424540,37,1
5600288,37424389,34,1
5600388,37111378,37,1
9154170,1234717,38,1
9154290,1234642,37,1
7631165,35981826,66,1
7631365,78227,8,1
7631609,10837346,70,0
9154662,4580621,4,0
9165797,38504857,19,0
9165842,38504885,17,0
9166172,36446676,12,1
9173003,1138350,10,1
9173119,18110004,18,1
9173339,1248432,44,1
9173575,1248609,28,1
8251636,35388052,47,1
8253027,552427,71,1
3909228,11668203,50,1
3909258,35576467,63,1
3909288,35576369,61,1
3909308,35576452,61,1
9187361,6773035,18,0
9187375,6772993,20,0
9187477,6773045,17,0
9189576,1258766,72,0
285955,32514646,46,0
286264,32634816,81,0
9231011,1286381,74,1
9236824,1290647,41,1
9240947,1293080,60,1
9240963,1293040,60,1
1436952,36328003,4,1
9275078,1317916,52,1
9275845,1318726,70,0
9290161,37541115,69,1
9290186,37541016,69,1
9295985,37555943,43,1
9295997,37555758,43,1
9296201,1332138,50,1
9325058,37085295,29,1
9325092,1354481,63,1
9325180,1354590,60,1
9325200,1354470,62,1
9325226,1354557,62,1
9341410,18110004,16,0
9342184,34960165,4,0
1979810,13826449,54,0
1980010,6792616,26,1
9361807,1384026,72,0
9361853,1383990,71,0
9362065,8273178,16,0
9362342,1384582,25,0
9365409,1386439,29,0
9365543,1386661,5,1
9365579,1386657,3,1
9365585,1386617,1,1
9365629,1386491,1,1
9365639,1386510,1,1
9366390,1386756,38,1
9366478,1386931,68,0
2648600,24634811,13,0
9376552,5048178,52,0
9399107,1409985,72,1
9401662,1411603,39,0
9401701,1411654,76,0
1887807,12561214,16,1
856024,2308758,25,1
856414,2315875,22,0
9429603,1431408,13,1
9429611,1431431,13,1
9429847,5162779,5,1
9430926,1431560,17,0
9433907,14242913,20,1
9433931,14243012,18,1
9433961,14243037,19,1
9451526,35830179,53,0
9451763,34866317,20,1
9451796,34866266,17,1
9453875,1446799,55,0
9453953,1446812,54,0
9453986,1446807,53,0
2865974,10436234,55,1
2866055,10436129,57,1
9461766,1451750,82,0
9471480,37066293,65,0
9471540,37066429,63,0
9471687,11140409,64,0
9478601,1463023,66,0
9478622,1463074,64,0
1427390,7978718,51,0
1427670,7982565,76,1
9510330,1483840,44,0
9510486,1483838,44,0
9514628,38460283,29,0
9514838,35903390,44,1
9515078,1486402,35,1
9530230,21813526,60,0
9530272,21813584,62,0
9531050,1497489,66,1
9531212,517380,32,0
9557499,24803865,32,0
9557510,24803829,36,0
9557555,24803796,35,0
9557558,24803878,36,0
9557559,24803937,32,0
9557563,24803804,33,0
9557601,38267906,18,0
9557602,38267886,19,0
9557614,38267972,19,0
9557615,38267893,17,0
9557651,38267947,17,0
9557652,38267997,15,0
9567385,1521991,65,1
3887680,35556187,68,0
9570166,891904,54,1
9576788,1530570,49,1
9590545,1540007,58,1
9595883,37177824,2,0
9595997,1543701,18,1
9605721,1551258,80,0
9605742,4668054,6,0
9609411,11868073,52,1
9609459,1554242,79,1
9616156,36792010,31,0
9641171,36603393,5,1
9641180,36603358,3,1
9641187,36603357,4,1
9641192,36603308,7,1
9641221,36603355,3,1
9641223,36603270,7,1
9641268,36603396,5,1
9644713,1578155,64,1
9644937,1578534,17,0
9645368,35561451,42,1
9646033,8513247,11,0
9648001,38084026,35,0
1072455,4548148,12,0
9651833,1581608,81,0
9651873,1581658,82,0
9655762,7745849,32,1
9676955,37785891,29,0
9429780,5162830,1,1
9429820,5162887,1,1
9429938,5162882,2,1
9697746,1611004,38,0
9703157,15396305,50,0
9704573,1615030,87,1
344261,35389169,50,1
9711006,1619463,51,1
9711108,1619396,52,1
9712027,1620050,8,1
9712209,1620212,76,0
9716099,1623442,41,0
9716135,1623348,37,0
9716149,1623370,39,0
9721775,35901579,33,1
9736684,35202498,54,1
9736692,35202432,56,1
9736710,35202430,56,1
9736714,35202500,56,1
9736868,1639674,1,1
9736902,1639729,5,1
9743485,1645268,55,0
9743494,1645285,54,0
9745108,27706735,37,1
9745288,1646258,27,1
9745312,1646330,28,1
9745380,35668419,40,0
9747718,1647882,75,1
9747740,1648061,74,1
9748700,1648846,58,1
1294140,6647669,72,0
1294560,6650597,24,1
9765881,347419,20,1
9748502,1648595,26,0
2923722,6772295,58,1
2923770,6772319,58,1
2923782,6772231,58,1
9779401,1669576,50,0
9779639,1669821,28,1
9376338,1393431,56,1
9376750,1393751,33,0
9786422,1887139,46,1
9788366,1675690,80,0
9788455,1675845,82,0
9802176,1684422,13,0
9802216,1684650,72,0
5725099,37222073,51,1
4615918,36234855,14,0
6954992,38232916,27,0
3527937,35202432,56,0
3527955,35202500,58,0
3528030,35202532,58,0
3528072,35202537,54,0
3528288,34902074,54,1
3162556,34744644,48,0
3162754,34751588,9,0
5506905,37032953,60,0
5545649,1525571,39,0
5545871,37067674,63,1
5545910,37067739,64,1
9853659,36234971,22,1
9853661,36234855,20,1
9861587,38026016,22,0
9861630,38026089,18,0
9871954,1732312,68,0
9173692,1248627,53,1
9902596,1754546,30,0
9903424,2726267,16,1
9903446,2726180,15,1
9903524,1389408,48,0
9903556,1389421,50,0
9903638,1389375,50,0
9903878,36831814,66,0
9904025,35626870,92,1
9919979,37609018,41,1
9919998,37608883,41,1
9944496,663125,19,0
9944769,1782329,77,0
9945412,37484021,46,0
9945430,37483976,47,0
9945445,37483944,45,0
9947732,1784463,23,0
9947936,1784758,68,1
9951687,35683511,18,1
9951951,21475229,16,0
9959629,1686017,5,0
9959642,1685924,3,0
9960458,35132450,57,0
8591536,5030881,47,0
8591542,5030934,51,0
9966258,1797410,42,0
9978952,1806877,87,0
10012033,1826490,68,0
10012192,1826737,34,0
10024114,1834779,45,1
10024186,1834858,41,1
10058735,1857650,40,1
10059089,1858117,39,1
10068718,1864405,11,0
10068730,1864384,8,0
10068742,1864511,11,0
10074166,1868786,4,1
10074251,37079824,14,1
9096795,1189340,74,1
10085477,1691958,74,1
10086621,38279432,8,0
10097785,37067739,17,0
10097816,37067674,18,0
10097845,37067792,18,0
10107164,1892609,35,1
10107464,34684204,42,0
10107518,34684311,44,0
10112033,1895651,51,0
10112087,1895733,51,0
10112177,35820929,68,1
10113080,12088312,50,1
10113180,1896000,42,1
10113396,1896101,39,0
10113428,1896171,37,0
10129802,1906874,76,0
10144534,1916374,46,1
10144586,1916329,44,1
10144606,1916424,46,1
10144770,1916611,56,1
10145268,35123110,58,0
10166400,764775,14,0
10169790,26302314,26,0
10200923,1952672,54,1
10200975,1952714,53,1
10202067,1954131,91,0
10202077,1954171,90,0
10212460,10790161,11,1
10212588,1961743,49,1
10218551,1966070,10,0
10229668,37016063,38,1
10229836,1974687,72,0
10229840,1974750,74,0
10239835,1982171,56,1
10267293,32397636,62,0
10268277,2000880,15,0
10268289,2000800,15,0
10270173,2002104,48,1
10270193,2001978,45,1
10270239,12903602,84,1
10277019,2007013,79,0
10277121,1868552,62,1
10277247,1868586,59,1
10283469,35274729,52,1
10283573,35274607,48,1
10290036,2015338,76,0
10290078,1325986,69,1
10290098,1326056,72,1
10290352,2015681,36,1
10297557,36888664,56,0
10298089,7375,41,0
10298121,7250,40,0
10319942,2034518,58,1
10320836,31658213,22,1
10320846,31658154,24,1
10320852,31658128,24,1
10329534,1533411,34,1
10329676,2039582,24,1
10345210,36258115,78,1
10345438,2049134,71,1
10345718,423553,30,1
10346539,2049490,49,0
10348425,35024038,30,0
10357130,2055752,30,1
10357148,2055735,29,1
10357168,2055775,29,1
10357437,23420447,34,0
10357783,2056134,27,0
10364597,2061035,39,0
10371880,2066636,48,1
10384564,35576467,73,0
10212525,10790157,12,1
10421529,35826898,10,1
10424654,2101253,82,1
10447644,37470718,41,0
10460841,2125231,64,0
10461027,37307986,56,1
10461744,2125751,73,0
10461752,2125808,76,0
10461844,2125907,78,0
10461850,2125873,76,0
10460936,37307926,57,1
10461224,10231319,68,0
10461296,10231368,68,0
10461362,2125345,74,1
10479036,211207,8,1
10479232,211355,7,1
10482775,2140171,58,0
10482920,2140068,56,0
10491678,21899401,7,1
10491714,21899383,9,1
10491778,21899464,6,1
10494068,33540133,74,1
